"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (velkého senátu) ze dne 9. prosince 2014.#Peter Schönberger v. Evropský parlament.#Kasační opravný prostředek – Petice předložená Evropskému Parlamentu – Rozhodnutí odložit petici – Žaloba na neplatnost – Pojem ‚napadnutelný akt‘ “.#Věc C‑261/13 P.","","62013CJ0261","2014-12-09",
"Rozsudek Soudního dvora (prvního senátu) ze dne 4. prosince 2014.#FNV Kunsten Informatie en Media v. Staat der Nederlanden.#Žádost o rozhodnutí o předběžné otázce podaná Gerechtshof te ’s-Gravenhage.#Řízení o předběžné otázce – Hospodářská soutěž – Článek 101 SFEU – Věcná působnost – Kolektivní smlouva – Ustanovení, které stanoví minimální odměnu pro samostatně výdělečně činné poskytovatele služeb – Pojem ‚podnik‘ – Pojem ‚zaměstnanec‘ “.#Věc C‑413/13.","","62013CJ0413","2014-12-04",
"Rozsudek Soudního dvora (třetího senátu) ze dne 3. prosince 2014.#Edgard Jan De Clercq a další.#Žádost o rozhodnutí o předběžné otázce podaná rechtbank van eerste aanleg te Mechelen.#Řízení o předběžné otázce – Volný pohyb služeb – Články 56 SFEU a 57 SFEU – Směrnice 96/71/ES – Článek 3 odst. 1 a 10 – Směrnice 2006/123/ES – Článek 19 – Vnitrostátní právní úprava, která osobě, u níž jsou zaměstnáni vysílaní zaměstnanci nebo stážisté, ukládá povinnost ohlásit zaměstnance nebo stážisty, kteří nemohou předložit potvrzení o doručení ohlášení, jež měl v hostitelském členském státě provést jejich zaměstnavatel usazený v jiném členském státě – Trestní sankce“.#Věc C‑315/13.","","62013CJ0315","2014-12-03",
"Rozsudek Soudního dvora (pátého senát) ze dne 4. prosince 2014.#Evropská komise v. Švédské království.#Nesplnění povinnosti státem – Životní prostředí – Směrnice 2008/1/ES – Integrovaná prevence a omezování znečištění – Stávající zařízení – Povolovací řízení – Probíhající řízení – Rozsudek Soudního dvora konstatující existenci nesplnění povinnosti – Neprovedení – Článek 260 odst. 2 SFEU – Peněžní sankce – Paušální částka – Pokuta“.#Věc C‑243/13).","","62013CJ0243","2014-12-04",
"Rozsudek Soudního dvora (osmého senátu) ze dne 4. prosince 2014. # Španělské království proti Evropské komisi. # Věc C-513/13 P.","","62013CJ0513","2014-12-04",
"Rozsudek Soudního dvora (šestého senátu) ze dne 4. prosince 2014.#H v. H. K.#Žádost o rozhodnutí o předběžné otázce podané Landgericht Darmstadt.#Řízení o předběžné otázce – Prostor svobody, bezpečnosti a práva – Soudní spolupráce v občanských věcech – Příslušnost soudů členského státu, v němž bylo zahájeno úpadkové řízení, rozhodnout o žalobě podané v souvislosti s úpadkem proti žalovanému s bydlištěm ve třetím státě – Žaloba proti jednateli společnosti na nahrazení plateb uskutečněných poté, co se tato společnost stala platebně neschopnou, anebo poté, co bylo konstatováno její předlužení“.#Věc C‑295/13.","","62013CJ0295","2014-12-04",
"Rozsudek Soudního dvora (velkého senátu) ze dne 2. prosince 2014.#Evropská komise v. Řecká republika.#Nesplnění povinnosti státem – Směrnice 75/442/EHS – Nakládání s odpady – Rozsudek Soudního dvora, kterým se určuje nesplnění povinnosti – Nesplnění povinností vyplývajících z rozsudku – Článek 260 odst. 2 SFEU – Peněžité sankce – Paušální částka a penále“.#Věc C‑378/13.","","62013CJ0378","2014-12-02",
"Rozsudek Soudního dvora (velkého senátu) ze dne 2. prosince 2014.#A a další v. Staatssecretaris van Veiligheid en Justitie.#Žádosti o rozhodnutí o předběžné otázce podané Raad van State (Nizozemsko).#Řízení o předběžné otázce – Prostor svobody, bezpečnosti a práva – Směrnice 2004/83/ES – Minimální normy týkající se podmínek pro přiznání postavení uprchlíka nebo statusu podpůrné ochrany – Článek 4 – Posuzování skutečností a okolností – Způsoby posouzení – Souhlas s některými důkazy – Rozsah pravomocí příslušných vnitrostátních orgánů – Obava před pronásledováním z důvodu sexuální orientace – Rozdíly mezi omezeními vztahujícími se na ověřování prohlášení a písemných nebo jiných důkazů v souvislosti s tvrzenou sexuální orientací žadatele o azyl a omezeními, která se vztahují na ověřování těchto prohlášení a důkazů v souvislosti s jinými důvody pronásledování – Směrnice 2005/85/ES – Minimální normy pro řízení v členských státech o přiznávání a odnímání postavení uprchlíka – Článek 13 – Požadavky kladené na osobní pohovor – Listina základních práv Evropské unie – Článek 1 – Lidská důstojnost – Článek 7 – Respektování soukromého a rodinného života“.#Spojené věci C‑148/13 až C‑150/13.","","62013CJ0148","2014-12-02",
"Rozsudek Soudního dvora (velkého senátu) ze dne 2. prosince 2014.#Evropská komise v. Italská republika.#Nesplnění povinnosti státem – Směrnice 75/422/EHS, 91/689/EHS a 1999/31/ES – Nakládání s odpady – Rozsudek Soudního dvora, kterým se určuje nesplnění povinnosti – Nesplnění povinností vyplývajících z rozsudku – Článek 260 odst. 2 SFEU – Peněžité sankce – Penále – Paušální částka“.#Věc C‑196/13.","","62013CJ0196","2014-12-02",
"Rozsudek Soudního dvora (velkého senátu) ze dne 26. listopadu 2014.#Evropský parlament a Evropská komise v. Rada Evropské unie.#Žaloba na neplatnost – Rozhodnutí 2012/19/EU – Právní základ – Článek 43 odst. 2 a 3 SFEU – Dvoustranná dohoda o poskytnutí přístupu k přebytkům přípustného odlovu – Výběr zainteresovaného třetího státu, jemuž Unie poskytne přístup k živým zdrojům – Výlučná ekonomická zóna – Politické rozhodnutí – Stanovení rybolovných práv.#Spojené věci C‑103/12 a C‑165/12.","","62012CJ0103","2014-11-26",
"Rozsudek Soudního dvora (třetího senátu) ze dne 26. listopadu 2014.#Raffaella Mascolo a další v. Ministero dell’Istruzione, dell’Università e della Ricerca a Comune di Napoli.#Žádosti o rozhodnutí o předběžné otázce podané Tribunale di Napoli a Corte costituzionale.#Řízení o předběžné otázce – Sociální politika – Rámcová dohoda o pracovních poměrech na dobu určitou uzavřená mezi organizacemi UNICE, CEEP a EKOS – Po sobě jdoucí pracovní smlouvy na dobu určitou – Školství – Veřejný sektor – Zástupy na uprázdněných a volných místech do doby, než proběhnou výběrová řízení – Ustanovení 5 bod 1 – Opatření k předcházení zneužívání smluv na dobu určitou – Pojem ‚objektivní důvody‘ ospravedlňující použití takových smluv – Sankce – Zákaz změny na pracovní poměr na dobu neurčitou – Absence práva na náhradu škody.#Spojené věci C‑22/13, C‑61/13 až C‑63/13 a C‑418/13.","","62013CJ0022","2014-11-26",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 26. listopadu 2014.#Green Network SpA v. Autorità per l’energia elettrica e il gas.#Žádost o rozhodnutí o předběžné otázce podaná Consiglio di Stato.#Řízení o předběžné otázce – Vnitrostátní program podpory spotřeby elektřiny vyrobené z obnovitelných zdrojů energie – Povinnost výrobců a dovozců elektřiny dodat do vnitrostátní distribuční soustavy určité množství elektřiny z obnovitelných zdrojů energie nebo v případě nedostatku takových zdrojů, nakoupit u příslušného orgánu ‚zelená osvědčení‘ – Důkaz tohoto dodání vyžadující předložení osvědčení o zeleném původu vyrobené nebo dovezené elektřiny – Přijetí osvědčení vydaných ve třetím státě, jež je podřízeno uzavření dvoustranné dohody mezi tímto třetím státem a dotyčným členským státem nebo dohody mezi správcem vnitrostátní distribuční soustavy tohoto členského státu a obdobným orgánem uvedeného třetího státu – Směrnice 2001/77/ES – Vnější pravomoc Společenství – Loajální spolupráce.#Věc C‑66/13.","","62013CJ0066","2014-11-26",
"Rozsudek Soudního dvora (osmého senátu) ze dne 20. listopadu 2014.#Direction générale des douanes et droits indirects a další v. Utopia SARL.#Žádost o rozhodnutí o předběžné otázce podaná Cour de cassation (Francie).#Řízení o předběžné otázce – Celní unie a společný celní sazebník – Osvobození od dovozního cla – Zvířata speciálně připravená pro laboratorní účely – Veřejné nebo veřejně prospěšné zařízení nebo schválené soukromé zařízení – Dovozce, jehož zákazníky jsou taková zařízení – Obaly – Klece sloužící k přepravě zvířat.#Věc C‑40/14.","","62014CJ0040","2014-11-20",
"Rozsudek Soudního dvora (osmého senátu) ze dne 20. listopadu 2014.#Rohm Semiconductor GmbH v. Hauptzollamt Krefeld.#Žádost o rozhodnutí o předběžné otázce podaná Finanzgericht Düsseldorf.#Řízení o předběžné otázce – Celní unie – Sazební zařazení zboží – Společný celní sazebník – Kombinovaná nomenklatura – Čísla 8541 a 8543 – Moduly pro přenos a příjem dat na krátkou vzdálenost – Podpoložky 8543 89 95 a 8543 90 80 – Pojem ‚části a součásti elektrických strojů a přístrojů‘.#Věc C‑666/13.","","62013CJ0666","2014-11-20",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 20. listopadu 2014.#Novo Nordisk Pharma GmbH v. S.#Žádost o rozhodnutí o předběžné otázce podaná Bundesgerichtshof.#Řízení o předběžné otázce – Směrnice 85/374/EHS – Ochrana spotřebitelů – Odpovědnost za vadné výrobky – Věcná působnost směrnice – Zvláštní systémy odpovědnosti existující v okamžiku oznámení této směrnice – Přípustnost vnitrostátního systému odpovědnosti, který umožňuje získat informace o vedlejších účincích léčivých přípravků.#Věc C‑310/13.","","62013CJ0310","2014-11-20",
"Rozsudek Soudního dvora (osmého senátu) ze dne 20. listopadu 2014.#Intra-Presse v. Úřad Evropské unie pro duševní vlastnictví.#Kasační opravný prostředek – Ochranná známka Společenství – Nařízení (ES) č. 40/94 – Článek 8 odst. 1 písm. b) – Článek 8 odst. 5 – Slovní ochranná známka GOLDEN BALLS – Námitky majitele starší slovní ochranné známky Společenství BALLON D’OR – Relevantní veřejnost – Podobnost označení – Nebezpečí záměny.#Spojené věci C‑581/13 P a C‑582/13 P).","","62013CJ0581","2014-11-20",
"Rozsudek Soudního dvora (devátého senátu) ze dne 20. listopadu 2014.#Evropská komise v. Polská republika.#Nesplnění povinnosti státem — Směrnice 91/676/EHS – Ochrana vod před znečištěním dusičnany ze zemědělských zdrojů – Nedostatečná identifikace vod, které jsou nebo by mohly být zasaženy znečištěním – Nedostatečné označení ohrožených oblastí – Akční programy – Neúplná opatření.#Věc C‑356/13).","","62013CJ0356","2014-11-20",
"Rozsudek Soudního dvora (druhého senátu) ze dne 19. listopadu 2014.#The Queen, na žádost: ClientEarth v. The Secretary of State for the Environment, Food and Rural Affairs.#Žádost o rozhodnutí o předběžné otázce podaná Supreme Court of the United Kingdom.#Řízení o předběžné otázce – Životní prostředí – Kvalita ovzduší – Směrnice 2008/50/ES – Mezní hodnoty pro oxid dusičitý – Povinnost požádat o prodloužení lhůty společně s předložením plánu kvality ovzduší – Sankce.#Věc C‑404/13.","","62013CJ0404","2014-11-19",
"Rozsudek Soudního dvora (druhého senátu) ze dne 13. listopadu 2014.#Mario Vital Pérez v. Ayuntamiento de Oviedo.#Žádost o rozhodnutí o předběžné otázce podaná Juzgado de lo Contencioso-Administrativo nº 4 de Oviedo.#Řízení o předběžné otázce – Sociální politika – Rovné zacházení v zaměstnání a povolání – Listina základních práv Evropské unie – Článek 21 – Směrnice 2000/78/ES – Článek 2 odst. 2, čl. 4 odst. 1 a čl. 6 odst. 1 – Diskriminace na základě věku – Vnitrostátní ustanovení – Podmínka přijetí příslušníků místní policie – Stanovení maximálního věku na 30 let – Odůvodnění.#Věc C‑416/13.","","62013CJ0416","2014-11-13",
"Rozsudek Soudního dvora (druhého senátu) ze dne 13. listopadu 2014.#Riccardo Nencini v. Evropský parlament.#Kasační opravný prostředek – Poslanec Evropského parlamentu – Příspěvky na krytí výdajů vzniklých při plnění parlamentních povinností – Vydání bezdůvodného obohacení – Navrácení – Promlčení – Přiměřená lhůta.#Věc C‑447/13 P.","","62013CJ0447","2014-11-13",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 13. listopadu 2014.#Ute Reindl v. Bezirkshauptmannschaft Innsbruck.#Žádost o rozhodnutí o předběžné otázce podaná Unabhängiger Verwaltungssenat in Tirol.#Řízení o předběžné otázce – Sbližování právních předpisů v oblasti veterinárních a hygienických předpisů – Nařízení (ES) č. 2073/2005 – Příloha I – Mikrobiologická kritéria pro potraviny – Salmonely v čerstvém drůbežím mase – Nedodržení mikrobiologických kritérií zjištěné ve fázi distribuce – Vnitrostátní právní úprava sankcionující provozovatele potravinářského podniku působícího pouze ve fázi maloobchodu – Soulad s unijním právem – Účinný, odrazující a přiměřený charakter sankce.#Věc C‑443/13.","","62013CJ0443","2014-11-13",
